"id","numberofAA"
"sp|P40066|GLE2_YEAST",365
"sp|P53849|GIS2_YEAST",153
"sp|Q04080|GPI17_YEAST",534
"sp|P38138|GLU2A_YEAST",954
"sp|Q02516|HAP5_YEAST",242
"sp|P61830|H3_YEAST",136
"sp|P38199|HEK2_YEAST",381
"sp|P53096|HOS2_YEAST",452
"sp|P38697|IMDH2_YEAST",523
"sp|Q9P305|IGO2_YEAST",131
"sp|Q12345|IES3_YEAST",250
"sp|P38431|IF5_YEAST",405
"sp|Q04638|ITT1_YEAST",464
"sp|P07250|IPMK_YEAST",355
"sp|Q08773|ISW2_YEAST",1120
"sp|P47135|JSN1_YEAST",1091
"sp|P53966|KTR5_YEAST",522
"sp|P32487|LYP1_YEAST",611
"sp|P36775|LONM_YEAST",1133
"sp|Q12106|MCP1_YEAST",302
"sp|Q04533|METX_YEAST",649
"sp|P38286|MKAR_YEAST",347
"sp|P34165|MFA1_YEAST",36
"sp|P36112|MIC60_YEAST",540
"sp|Q12404|MPD1_YEAST",318
"sp|Q12156|AIM7_YEAST",149
"sp|P39925|AFG3_YEAST",761
"sp|Q12157|APC11_YEAST",165
"sp|Q07732|ADY3_YEAST",790
"sp|Q06321|ATG26_YEAST",1198
"sp|P53244|ART5_YEAST",586
"sp|P38270|ATG14_YEAST",344
"sp|P38636|ATX1_YEAST",73
"sp|P41913|GDS1_YEAST",522
"sp|P48236|GPC1_YEAST",432
"sp|P40106|GPP2_YEAST",250
"sp|Q12438|GLRX6_YEAST",231
"sp|Q04697|GSF2_YEAST",403
"sp|Q03532|HAS1_YEAST",505
"sp|P32874|HFA1_YEAST",2273
"sp|P10592|HSP72_YEAST",639
"sp|P04806|HXKA_YEAST",485
"sp|Q08118|IRC10_YEAST",586
"sp|P40015|ISC1_YEAST",477
"sp|Q07843|IRC19_YEAST",230
"sp|Q07551|KAR_YEAST",312
"sp|P23292|KC12_YEAST",546
"sp|P32350|KNS1_YEAST",737
"sp|P24583|KPC1_YEAST",1151
"sp|P15700|KCY_YEAST",204
"sp|P53150|LIF1_YEAST",421
"sp|P04173|LEU3_YEAST",364
"sp|P38828|LSM12_YEAST",187
"sp|P38782|MED6_YEAST",295
"sp|P22134|MAG_YEAST",296
"sp|P53048|MAL11_YEAST",616
"sp|Q08268|MCH4_YEAST",501
"sp|P40065|MAM1_YEAST",302
"sp|Q12467|MRX4_YEAST",430
"sp|P53869|MRX7_YEAST",86
"sp|Q2V2Q1|ADF1_YEAST",113
"sp|P50076|ALG10_YEAST",525
"sp|Q08269|ALR1_YEAST",859
"sp|P53168|DUO1_YEAST",247
"sp|P23501|DS1P2_YEAST",404
"sp|P53235|EIF2A_YEAST",642
"sp|P39995|EAF5_YEAST",279
"sp|Q12480|ETFA_YEAST",344
"sp|P45976|FIP1_YEAST",327
"sp|P08640|FLO11_YEAST",1367
"sp|P36141|FMP46_YEAST",133
"sp|P04385|GAL1_YEAST",528
"sp|P37261|FRM2_YEAST",193
"sp|P36088|FRMSR_YEAST",180
"sp|P23900|FPS1_YEAST",669
"sp|P25585|FYV5_YEAST",152
"sp|P14065|GCY1_YEAST",312
"sp|Q04429|HLR1_YEAST",423
"sp|Q12398|HMS1_YEAST",434
"sp|P39567|IMDH1_YEAST",403
"sp|P42833|HXT14_YEAST",540
"sp|P53897|IGO1_YEAST",168
"sp|P38250|IST2_YEAST",946
"sp|P47156|JHD2_YEAST",728
"sp|P50090|KEL2_YEAST",882
"sp|P40504|KTR7_YEAST",517
"sp|P38873|KOG1_YEAST",1557
"sp|Q06147|LCB5_YEAST",687
"sp|P42838|LEM3_YEAST",414
"sp|P38210|LDB7_YEAST",180
"sp|P41318|LST8_YEAST",303
"sp|Q07923|LOT6_YEAST",191
"sp|P47093|LSM8_YEAST",109
"sp|P19263|MED14_YEAST",1082
"sp|P19358|METK2_YEAST",384
"sp|P32047|MLF3_YEAST",452
"sp|Q06164|MMS22_YEAST",1454
"sp|Q03218|MMT1_YEAST",510
"sp|P36066|MGR3L_YEAST",463
"sp|P87275|AIM11_YEAST",137
"sp|Q12184|ADRX_YEAST",172
"sp|Q99222|AFI1_YEAST",893
"sp|P25628|ARE1_YEAST",610
"sp|P53895|ASI2_YEAST",289
"sp|Q03466|EBS1_YEAST",884
"sp|P00925|ENO2_YEAST",437
"sp|Q07648|DTD_YEAST",150
"sp|Q03103|ERO1_YEAST",563
"sp|P32599|FIMB_YEAST",642
"sp|P36143|GLG1_YEAST",616
"sp|P38011|GBLP_YEAST",319
"sp|Q02784|GLRX5_YEAST",150
"sp|Q04399|GMC1_YEAST",608
"sp|Q12753|HAA1_YEAST",694
"sp|P47026|GWT1_YEAST",490
"sp|P13902|INO4_YEAST",151
"sp|P41939|IDHC_YEAST",412
"sp|P50942|INP52_YEAST",1183
"sp|P26364|KAD3_YEAST",225
"sp|P32488|ISF1_YEAST",338
"sp|P38954|IPT1_YEAST",527
"sp|P47119|ITPA_YEAST",197
"sp|P07278|KAPR_YEAST",416
"sp|P47114|KCH1_YEAST",497
"sp|P09620|KEX1_YEAST",729
"sp|Q06820|MDM36_YEAST",579
"sp|P38174|MAP2_YEAST",421
"sp|Q12343|MED4_YEAST",284
"sp|Q12205|MNL2_YEAST",849
"sp|P50087|MIC26_YEAST",233
"sp|P18238|ADT3_YEAST",307
"sp|P53629|ARE2_YEAST",642
"sp|P27344|DPB3_YEAST",201
"sp|P40487|DPH1_YEAST",425
"sp|P53753|ENG1_YEAST",1117
"sp|P32352|ERG2_YEAST",222
"sp|P54781|ERG5_YEAST",538
"sp|P12385|ERF1_YEAST",437
"sp|P38261|EXO84_YEAST",753
"sp|P46671|FAR3_YEAST",204
"sp|P38224|FIG1_YEAST",298
"sp|P40039|FCY21_YEAST",528
"sp|P46998|FMP33_YEAST",180
"sp|Q05015|FSH2_YEAST",223
"sp|Q06625|GDE_YEAST",1536
"sp|P40208|GID8_YEAST",455
"sp|P28789|HEM3_YEAST",327
"sp|P09950|HEM1_YEAST",548
"sp|Q12122|HOSM_YEAST",440
"sp|Q03213|HOT1_YEAST",719
"sp|P23585|HXT2_YEAST",541
"sp|Q08992|HSP32_YEAST",237
"sp|P39730|IF2P_YEAST",1002
"sp|P46972|IMP2_YEAST",177
"sp|Q06142|IMB1_YEAST",861
"sp|Q02821|IMA1_YEAST",542
"sp|P39520|IFH1_YEAST",1085
"sp|P33417|IXR1_YEAST",597
"sp|P47046|IRC8_YEAST",822
"sp|P27809|KRE2_YEAST",442
"sp|P08638|LEUR_YEAST",886
"sp|P38852|LIN1_YEAST",340
"sp|Q12446|LAS17_YEAST",633
"sp|P07866|LTE1_YEAST",1435
"sp|P53051|MALX3_YEAST",589
"sp|Q99257|MEX67_YEAST",599
"sp|Q12032|AIM41_YEAST",185
"sp|P15274|AMPD_YEAST",810
"sp|P35181|AP1S1_YEAST",156
"sp|P53946|ARP5_YEAST",755
"sp|P32469|DPH5_YEAST",300
"sp|Q06200|ECM7_YEAST",448
"sp|P38249|EIF3A_YEAST",964
"sp|Q12396|EMP46_YEAST",444
"sp|P24521|ERG8_YEAST",451
"sp|P39704|ERP2_YEAST",215
"sp|P53337|ERV29_YEAST",310
"sp|P25653|FIG2_YEAST",1609
"sp|P03870|FLP_YEAST",423
"sp|P0CF35|FDH2_YEAST",236
"sp|Q12119|FCY22_YEAST",530
"sp|P08431|GAL7_YEAST",366
"sp|P31380|FUN30_YEAST",1131
"sp|Q12361|GPR1_YEAST",961
"sp|P40367|GPI7_YEAST",830
"sp|Q12373|HIF1_YEAST",385
"sp|P39004|HXT7_YEAST",570
"sp|P15108|HSC82_YEAST",705
"sp|P09064|IF2B_YEAST",285
"sp|P21954|IDHP_YEAST",428
"sp|P53631|HXT17_YEAST",564
"sp|Q08630|IRC13_YEAST",104
"sp|P46997|JJJ2_YEAST",583
"sp|Q06214|JIP5_YEAST",492
"sp|P53863|JJJ1_YEAST",590
"sp|Q04431|KRE28_YEAST",385
"sp|P54070|KTR6_YEAST",446
"sp|P17423|KHSE_YEAST",357
"sp|P27466|KCC1_YEAST",446
"sp|P38207|APN2_YEAST",520
"sp|Q06405|ATPK_YEAST",101
"sp|Q05871|ECI1_YEAST",280
"sp|P33412|ECT1_YEAST",323
"sp|P38874|ELP5_YEAST",309
"sp|P38332|DPH7_YEAST",387
"sp|P47160|ENT3_YEAST",408
"sp|Q05874|EFM7_YEAST",261
"sp|P53743|ESF2_YEAST",316
"sp|P17214|EST1_YEAST",699
"sp|P38260|FES1_YEAST",290
"sp|P12709|G6PI_YEAST",554
"sp|P04386|GAL4_YEAST",881
"sp|P22146|GAS1_YEAST",559
"sp|P16892|FUS3_YEAST",353
"sp|P32190|GLPK_YEAST",709
"sp|Q03937|HED1_YEAST",162
"sp|P00815|HIS2_YEAST",799
"sp|P07172|HIS8_YEAST",385
"sp|Q12060|HFI1_YEAST",488
"sp|Q02959|HOS3_YEAST",697
"sp|P0CY07|HMAL1_YEAST",175
"sp|Q04344|HNT1_YEAST",158
"sp|P0CY11|HMRA1_YEAST",126
"sp|Q99332|HPH1_YEAST",602
"sp|P38803|IPI1_YEAST",334
"sp|Q07821|ISA1_YEAST",250
"sp|P06245|KAPB_YEAST",380
"sp|P40565|IST3_YEAST",148
"sp|P38285|AMN1_YEAST",549
"sp|P38305|AIM4_YEAST",123
"sp|P46682|AP3B_YEAST",809
"sp|P36107|AUR1_YEAST",401
"sp|P46949|FYV8_YEAST",817
"sp|Q03016|GIP3_YEAST",1276
"sp|P46961|GPI2_YEAST",280
"sp|P0CE11|GMT2_YEAST",249
"sp|Q05926|GLRX8_YEAST",109
"sp|P53973|HDA1_YEAST",706
"sp|P06774|HAP2_YEAST",265
"sp|P13434|HAP3_YEAST",144
"sp|Q08220|GSHB_YEAST",491
"sp|P46958|IDS2_YEAST",469
"sp|P23301|IF5A1_YEAST",157
"sp|P43615|IRC6_YEAST",237
"sp|P47056|IRC18_YEAST",224
"sp|P11927|KAR1_YEAST",433
"sp|Q04066|KFA_YEAST",261
"sp|P06208|LEU1_YEAST",619
"sp|Q02786|LCL1_YEAST",101
"sp|P40971|LYS14_YEAST",790
"sp|Q06567|MCP2_YEAST",569
"sp|P39518|LCF2_YEAST",744
"sp|P47164|MET7_YEAST",639
"sp|P25336|MSH3_YEAST",1018
"sp|P32340|NDI1_YEAST",513
"sp|P34160|NCBP1_YEAST",861
"sp|Q07988|AFB1_YEAST",224
"sp|P53731|ARPC2_YEAST",342
"sp|P49089|ASNS1_YEAST",572
"sp|Q12421|ATG31_YEAST",196
"sp|Q04603|DPB4_YEAST",196
"sp|P24482|DPB2_YEAST",689
"sp|P32461|DPH2_YEAST",534
"sp|P40557|EPS1_YEAST",701
"sp|P22140|EPT1_YEAST",391
"sp|P32502|EI2BB_YEAST",381
"sp|P25340|ERG4_YEAST",473
"sp|P38071|ETR1_YEAST",380
"sp|P42837|FIG4_YEAST",879
"sp|Q08967|FLC1_YEAST",793
"sp|P20081|FKBP_YEAST",114
"sp|P04397|GAL10_YEAST",699
"sp|Q08271|GAS4_YEAST",471
"sp|Q06135|GAS2_YEAST",555
"sp|P38196|FUI1_YEAST",639
"sp|Q02979|GDE1_YEAST",1223
"sp|P41818|GLC8_YEAST",229
"sp|Q08886|GPB1_YEAST",897
"sp|P38736|GOSR1_YEAST",223
"sp|P34243|HCS1_YEAST",683
"sp|P41809|HKR1_YEAST",1802
"sp|P25605|ILV6_YEAST",309
"sp|P39936|IF4F2_YEAST",914
"sp|P40154|IES2_YEAST",320
"sp|Q02932|KA120_YEAST",1032
"sp|P19158|IRA2_YEAST",3079
"sp|Q06683|IRC3_YEAST",689
"sp|P25045|LCB1_YEAST",558
"sp|P38156|MAL31_YEAST",614
"sp|P53152|MMS2_YEAST",137
"sp|P41948|MEP2_YEAST",499
"sp|P36044|MNN4_YEAST",1178
"sp|Q05648|MRX10_YEAST",414
"sp|Q06568|NDE1_YEAST",189
"sp|P53153|LCL3_YEAST",274
"sp|Q12502|LDB19_YEAST",818
"sp|Q03920|MTQ2_YEAST",221
"sp|P07266|MRS1_YEAST",363
"sp|P53320|MTM1_YEAST",366
"sp|Q03723|OST6_YEAST",332
"sp|P38271|OPY1_YEAST",328
"sp|P53170|PDK2_YEAST",491
"sp|Q3E770|PAU9_YEAST",120
"sp|P32800|PEX2_YEAST",271
"sp|P53896|PGA1_YEAST",198
"sp|P32452|PHA2_YEAST",334
"sp|P17442|PHO81_YEAST",1178
"sp|P20604|PP11_YEAST",311
"sp|P38089|PP2C4_YEAST",393
"sp|P14747|PP2B2_YEAST",604
"sp|Q04705|PRM6_YEAST",352
"sp|P47148|PXP2_YEAST",283
"sp|P28272|PYRD_YEAST",314
"sp|Q12504|RKM4_YEAST",494
"sp|P0C2H7|RL27B_YEAST",136
"sp|P0C2H9|RL31B_YEAST",113
"sp|P0C2H8|RL31A_YEAST",113
"sp|P40993|RMRP_YEAST",198
"sp|P12687|RM02_YEAST",371
"sp|P53140|RMD9_YEAST",646
"sp|P38689|KPR3_YEAST",320
"sp|Q02796|LGE1_YEAST",332
"sp|Q07376|MCH1_YEAST",486
"sp|Q99189|MTR10_YEAST",972
"sp|Q03503|NAA30_YEAST",176
"sp|P33420|NIP80_YEAST",868
"sp|P47077|NOP9_YEAST",666
"sp|P53915|NRK1_YEAST",240
"sp|P38325|OM14_YEAST",134
"sp|P33760|PEX6_YEAST",1030
"sp|P40187|PIG2_YEAST",538
"sp|P27514|PHO91_YEAST",894
"sp|P23594|PP2A1_YEAST",369
"sp|P40473|POG1_YEAST",351
"sp|P25451|PSB3_YEAST",205
"sp|Q12310|PRR2_YEAST",699
"sp|P24384|PRP22_YEAST",1145
"sp|P48567|PUS4_YEAST",403
"sp|P38958|PT100_YEAST",111
"sp|Q02256|PVH1_YEAST",364
"sp|P38927|REV7_YEAST",245
"sp|P14737|RAD9_YEAST",1309
"sp|Q06407|RGA2_YEAST",1009
"sp|P40395|RIC1_YEAST",1056
"sp|P40212|RL13B_YEAST",199
"sp|P56628|RL22B_YEAST",122
"sp|Q03429|MZM1_YEAST",123
"sp|P53253|NNF2_YEAST",936
"sp|Q06148|NEJ1_YEAST",342
"sp|P32831|NGR1_YEAST",672
"sp|P32833|ORC2_YEAST",620
"sp|P31755|OCH1_YEAST",480
"sp|Q03028|ODC1_YEAST",310
"sp|Q06608|PDXH_YEAST",200
"sp|P38122|PANB_YEAST",312
"sp|P0CE90|PAU6_YEAST",120
"sp|Q07930|PML1_YEAST",204
"sp|Q07951|POC3_YEAST",179
"sp|Q08108|PLB3_YEAST",686
"sp|P43606|PTR3_YEAST",678
"sp|P15380|PUT4_YEAST",627
"sp|P36002|PTK1_YEAST",662
"sp|P47116|PTK2_YEAST",818
"sp|P48581|RAD17_YEAST",401
"sp|Q08742|RDL2_YEAST",149
"sp|P53331|REXO1_YEAST",553
"sp|P38883|RIX1_YEAST",763
"sp|P0CX49|RL18A_YEAST",186
"sp|P0CX50|RL18B_YEAST",186
"sp|P24000|RL24B_YEAST",155
"sp|P0CX85|RL35B_YEAST",120
"sp|P0CX27|RL44A_YEAST",106
"sp|P38330|RMD9L_YEAST",731
"sp|P36528|RM17_YEAST",281
"sp|Q12508|RMD5_YEAST",421
"sp|P53196|RPN14_YEAST",417
"sp|P47006|RPA34_YEAST",233
"sp|Q12377|RPN6_YEAST",434
"sp|P36121|RPC5_YEAST",282
"sp|P39956|RPH1_YEAST",796
"sp|Q02983|RRN5_YEAST",363
"sp|O60200|MDM35_YEAST",86
"sp|P01149|MFAL1_YEAST",165
"sp|P38341|MIC12_YEAST",106
"sp|Q96VH5|MIC10_YEAST",97
"sp|P48564|MRX6_YEAST",524
"sp|Q12175|MSH5_YEAST",901
"sp|P54199|MPS1_YEAST",764
"sp|P32559|MSS1_YEAST",526
"sp|P52920|NBP35_YEAST",328
"sp|P53914|NAT10_YEAST",1056
"sp|P36006|MYO3_YEAST",1272
"sp|P27929|NAM9_YEAST",486
"sp|Q06389|NCS1_YEAST",190
"sp|P52593|NU188_YEAST",1655
"sp|P21957|OPI1_YEAST",404
"sp|P48439|OST3_YEAST",350
"sp|Q06216|PIG1_YEAST",648
"sp|Q03262|PGM3_YEAST",622
"sp|P47190|PMT3_YEAST",753
"sp|P87284|PMP3_YEAST",55
"sp|P39105|PLB1_YEAST",664
"sp|P53167|PUS2_YEAST",370
"sp|Q03942|RKM2_YEAST",479
"sp|P41056|RL33B_YEAST",107
"sp|P49167|RL38_YEAST",78
"sp|P32387|RM41_YEAST",263
"sp|Q12338|RNH2C_YEAST",110
"sp|P46948|RRP41_YEAST",246
"sp|P40970|LCB2_YEAST",561
"sp|Q12296|MAM3_YEAST",706
"sp|Q12525|MHT1_YEAST",324
"sp|P40260|MEP1_YEAST",492
"sp|Q05473|MRX8_YEAST",314
"sp|P46955|NCA3_YEAST",337
"sp|Q12163|NBP2_YEAST",236
"sp|P38236|MUM2_YEAST",366
"sp|P30771|NAM7_YEAST",971
"sp|P40460|NDC80_YEAST",691
"sp|P37838|NOP4_YEAST",685
"sp|P39683|NPT1_YEAST",429
"sp|P14907|NSP1_YEAST",823
"sp|P40064|NU157_YEAST",1391
"sp|P25584|PEX34_YEAST",144
"sp|P50085|PHB2_YEAST",310
"sp|P12868|PEP5_YEAST",1029
"sp|P50947|PHO23_YEAST",330
"sp|P20095|PRP2_YEAST",876
"sp|P06839|RAD3_YEAST",778
"sp|Q12188|REC8_YEAST",680
"sp|Q04779|RCO1_YEAST",684
"sp|P14291|RED1_YEAST",827
"sp|Q08237|REXO4_YEAST",289
"sp|Q06624|RHC31_YEAST",347
"sp|P49723|RIR4_YEAST",345
"sp|Q03778|RIFK_YEAST",218
"sp|Q03305|RMT2_YEAST",412
"sp|P05738|RL9A_YEAST",191
"sp|Q04396|LPP1_YEAST",274
"sp|Q04087|LRS4_YEAST",347
"sp|Q06005|LIPB_YEAST",328
"sp|P38633|MED31_YEAST",127
"sp|Q08550|MPC54_YEAST",464
"sp|Q99316|MPD2_YEAST",277
"sp|P53944|MTQ1_YEAST",314
"sp|P38861|NMD3_YEAST",518
"sp|P49687|NU145_YEAST",1317
"sp|P38302|NTC20_YEAST",140
"sp|Q12477|PCL9_YEAST",304
"sp|P25576|POF1_YEAST",258
"sp|P41812|POP1_YEAST",875
"sp|P21242|PSA7_YEAST",288
"sp|P08468|PT111_YEAST",800
"sp|P40508|PUP1_YEAST",320
"sp|P07257|QCR2_YEAST",368
"sp|P13298|PYRE_YEAST",226
"sp|P00127|QCR6_YEAST",147
"sp|P03962|PYRF_YEAST",267
"sp|P25635|PWP2_YEAST",923
"sp|P16664|RGP1_YEAST",663
"sp|Q99188|RGS2_YEAST",309
"sp|P25369|LSB5_YEAST",354
"sp|Q02574|MEC3_YEAST",474
"sp|P29469|MCM2_YEAST",868
"sp|P38295|MCFS2_YEAST",451
"sp|P36051|MCD4_YEAST",919
"sp|Q01662|MAP1_YEAST",387
"sp|P03873|MBI2_YEAST",423
"sp|Q12372|MMP1_YEAST",583
"sp|P34232|MTR2_YEAST",184
"sp|Q02197|NAA35_YEAST",733
"sp|Q99207|NOP14_YEAST",810
"sp|Q08213|NGL1_YEAST",363
"sp|P11633|NHP6B_YEAST",99
"sp|P40165|NNRE_YEAST",246
"sp|P0CE68|NFT1_YEAST",1218
"sp|Q12514|NOT5_YEAST",560
"sp|P33755|NPL4_YEAST",580
"sp|Q07623|NOP6_YEAST",225
"sp|P38219|OLA1_YEAST",394
"sp|Q02803|OAZ_YEAST",292
"sp|Q07521|OPI6_YEAST",108
"sp|P40960|PAC11_YEAST",533
"sp|P39545|PAU7_YEAST",55
"sp|P0CE91|PAU18_YEAST",120
"sp|P04147|PABP_YEAST",577
"sp|P07269|PHO2_YEAST",559
"sp|P39535|PHO90_YEAST",881
"sp|P38193|PP4R2_YEAST",441
"sp|P33333|PLSC_YEAST",303
"sp|Q06494|PLR1_YEAST",345
"sp|P49704|PRP31_YEAST",494
"sp|P47033|PRY3_YEAST",881
"sp|P10363|PRI1_YEAST",409
"sp|Q12367|RKM5_YEAST",367
"sp|P0CX54|RL12B_YEAST",165
"sp|P36105|RL14A_YEAST",138
"sp|P38615|RIM11_YEAST",370
"sp|P0CX44|RL1B_YEAST",217
"sp|P0CX26|RL43B_YEAST",92
"sp|Q03233|ADD37_YEAST",198
"sp|P40451|AIM20_YEAST",204
"sp|P53940|APJ1_YEAST",528
"sp|Q08702|APTX_YEAST",217
"sp|P43614|KEG1_YEAST",200
"sp|P50112|KNH1_YEAST",268
"sp|P32895|KPR1_YEAST",427
"sp|P38130|KTR3_YEAST",404
"sp|P40079|LCP5_YEAST",357
"sp|P28496|LAC1_YEAST",418
"sp|Q12176|MAK21_YEAST",1025
"sp|P30665|MCM4_YEAST",933
"sp|P38755|OSH7_YEAST",437
"sp|Q12524|PCD1_YEAST",340
"sp|Q04182|PDR15_YEAST",1529
"sp|P38208|POP8_YEAST",133
"sp|P39682|PRP39_YEAST",629
"sp|Q00723|PRP38_YEAST",242
"sp|P29461|PTP2_YEAST",750
"sp|P39975|RMD6_YEAST",231
"sp|P46669|RPA43_YEAST",326
"sp|P38792|RRP4_YEAST",359
"sp|Q05955|ADY4_YEAST",493
"sp|Q03862|ARX1_YEAST",593
"sp|Q05933|ARPC3_YEAST",178
"sp|P38696|ARP1_YEAST",384
"sp|P04387|GAL80_YEAST",435
"sp|P39012|GAA1_YEAST",614
"sp|P40492|FYV10_YEAST",516
"sp|P05316|FUR4_YEAST",633
"sp|P14742|GFA1_YEAST",717
"sp|P38263|GID4_YEAST",362
"sp|P39958|GDI1_YEAST",451
"sp|Q07845|GRC3_YEAST",632
"sp|Q05584|GLO2_YEAST",274
"sp|Q04082|GPI19_YEAST",140
"sp|P39996|GTT3_YEAST",337
"sp|Q05905|HRI1_YEAST",244
"sp|P38753|HSE1_YEAST",452
"sp|P53941|IMP4_YEAST",290
"sp|P40499|ICE2_YEAST",491
"sp|Q06098|ISR1_YEAST",443
"sp|P52489|KPYK2_YEAST",506
"sp|P25389|KCC4_YEAST",1037
"sp|Q06406|LSM6_YEAST",86
"sp|P38888|MNL1_YEAST",796
"sp|P53379|MKC7_YEAST",596
"sp|Q3E798|MIM2_YEAST",87
"sp|P24720|MNE1_YEAST",663
"sp|P43594|MIC19_YEAST",170
"sp|P40573|MET28_YEAST",187
"sp|P32334|MSB2_YEAST",1306
"sp|Q12374|NCA2_YEAST",616
"sp|P36052|NDUF7_YEAST",402
"sp|P33550|KTR2_YEAST",425
"sp|Q08218|LDS2_YEAST",356
"sp|P38304|MED8_YEAST",223
"sp|P25491|MAS5_YEAST",409
"sp|P38920|MLH1_YEAST",769
"sp|P43564|MIL1_YEAST",1073
"sp|P40850|MKT1_YEAST",830
"sp|P53163|MNP1_YEAST",194
"sp|P53077|MTC3_YEAST",123
"sp|P10849|MTF2_YEAST",440
"sp|Q03677|MTND_YEAST",179
"sp|Q02892|NOG1_YEAST",647
"sp|Q12460|NOP56_YEAST",504
"sp|P40078|NSA2_YEAST",261
"sp|P53136|NSA1_YEAST",463
"sp|P32473|ODPB_YEAST",366
"sp|P28273|OPLA_YEAST",1286
"sp|P33767|OSTB_YEAST",430
"sp|P40219|OSW5_YEAST",148
"sp|P25693|PCL2_YEAST",308
"sp|P40530|PDK1_YEAST",394
"sp|P38148|PPS1_YEAST",807
"sp|Q12017|PLP2_YEAST",286
"sp|Q00578|RAD25_YEAST",843
"sp|P36054|RCN1_YEAST",211
"sp|P38622|RCK1_YEAST",512
"sp|Q12305|RDL1_YEAST",139
"sp|Q08904|RDR1_YEAST",546
"sp|P53909|ADE_YEAST",347
"sp|P39970|ACA1_YEAST",489
"sp|P40529|AGE2_YEAST",298
"sp|P38439|LEO1_YEAST",464
"sp|P38139|LDH1_YEAST",375
"sp|P25587|LDB16_YEAST",256
"sp|Q3E827|LSO1_YEAST",93
"sp|P32489|MEI5_YEAST",222
"sp|Q05930|MDM30_YEAST",598
"sp|P18409|MDM10_YEAST",493
"sp|P42834|MDJ2_YEAST",146
"sp|Q04341|MIX14_YEAST",121
"sp|Q04149|MUS81_YEAST",632
"sp|P0CY06|MTAL1_YEAST",175
"sp|Q00539|NAM8_YEAST",523
"sp|P32505|NAB2_YEAST",525
"sp|P53927|NOP15_YEAST",220
"sp|Q06178|NMA1_YEAST",401
"sp|P22211|NPR1_YEAST",790
"sp|P38632|NSE2_YEAST",267
"sp|A0A023PZI1|OPI11_YEAST",117
"sp|P87286|OPI7_YEAST",144
"sp|Q12033|PALA_YEAST",661
"sp|P38747|OTU2_YEAST",307
"sp|P33299|PRS7_YEAST",467
"sp|Q12355|PST1_YEAST",444
"sp|P21372|PRP5_YEAST",849
"sp|Q12194|RGL1_YEAST",479
"sp|Q00246|RHO4_YEAST",291
"sp|P43565|RIM15_YEAST",1770
"sp|P09938|RIR2_YEAST",399
"sp|P32448|ASF2_YEAST",525
"sp|P38176|AVT5_YEAST",459
"sp|Q04924|GLU2B_YEAST",702
"sp|P32769|HBS1_YEAST",611
"sp|P00572|KTHY_YEAST",216
"sp|P14681|KSS1_YEAST",368
"sp|P34078|LTV1_YEAST",463
"sp|P47017|LSM1_YEAST",172
"sp|P38760|MIP6_YEAST",659
"sp|P40081|MGDP1_YEAST",178
"sp|P08536|MET3_YEAST",511
"sp|P43638|MHP1_YEAST",1398
"sp|P25588|MRC1_YEAST",1096
"sp|P40567|MSL1_YEAST",111
"sp|P40029|MSRA_YEAST",184
"sp|P40050|MRX1_YEAST",688
"sp|Q03435|NHP10_YEAST",203
"sp|P40447|NIT1_YEAST",199
"sp|P53204|NMA2_YEAST",395
"sp|Q08202|OPI10_YEAST",246
"sp|Q06810|OPY2_YEAST",360
"sp|P38075|PDX3_YEAST",228
"sp|Q12008|PMG2_YEAST",311
"sp|Q12412|PNS1_YEAST",539
"sp|P30620|PSO2_YEAST",661
"sp|Q9ZZV8|Q0297_YEAST",51
"sp|P10869|AK_YEAST",527
"sp|P32317|AFG1_YEAST",509
"sp|Q06541|ARV1_YEAST",321
"sp|P31379|LDS1_YEAST",325
"sp|P40957|MAD1_YEAST",749
"sp|P32354|MCM10_YEAST",571
"sp|P29496|MCM5_YEAST",775
"sp|P0CW40|MALX2_YEAST",589
"sp|P39692|MET10_YEAST",1035
"sp|P32829|MRE11_YEAST",692
"sp|P23503|NAR1_YEAST",491
"sp|P16603|NCPR_YEAST",691
"sp|P34909|NOT4_YEAST",587
"sp|Q12143|NSL1_YEAST",216
"sp|Q12370|PAU17_YEAST",124
"sp|P29468|PAP_YEAST",568
"sp|Q12252|PHM7_YEAST",991
"sp|Q03880|PKR1_YEAST",122
"sp|P33411|PRP18_YEAST",251
"sp|P32524|PRP21_YEAST",280
"sp|P47065|PT130_YEAST",347
"sp|P50896|PSP1_YEAST",841
"sp|P40100|PUG1_YEAST",303
"sp|Q9ZZW2|Q0144_YEAST",109
"sp|P28519|RAD14_YEAST",371
"sp|P19541|RDS2_YEAST",446
"sp|P47104|RAV1_YEAST",1357
"sp|P06781|RHO2_YEAST",192
"sp|Q02799|LEE1_YEAST",301
"sp|P53206|MCY1_YEAST",393
"sp|P22133|MDHC_YEAST",377
"sp|P22855|MAN1_YEAST",1083
"sp|Q06630|MHR1_YEAST",226
"sp|Q12117|MRH1_YEAST",320
"sp|P38694|MSC7_YEAST",644
"sp|P39107|MNN9_YEAST",395
"sp|P40965|MSH4_YEAST",878
"sp|P47084|MRX12_YEAST",519
"sp|P38849|MTC6_YEAST",526
"sp|P32500|NDC1_YEAST",655
"sp|Q07500|NDH2_YEAST",545
"sp|Q02642|NACB1_YEAST",157
"sp|Q92317|NCB2_YEAST",146
"sp|P47016|NIT2_YEAST",307
"sp|Q12408|NPC2_YEAST",173
"sp|P38082|NRG2_YEAST",220
